PLAYERID,NAME,FNAME,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL
1535,Calhoun,Corky,COCALHO,19501101,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1537,Williams,Gus,GUWILLI,19531010,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1539,Sikma,Jack,JASIKMA,19551114,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1540,Brown,Freddie,FRBROWN,19480807,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1541,Shelton,Lonnie,LOSHELT,19551019,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1542,Johnson,John,JHJOHNS,19471018,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1543,Silas,Paul,PASILAS,19430712,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1544,Hassett,Joe,JOHASSE,19550911,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1545,Snyder,Dick,DISNYDE,19440201,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1546,Awtrey,Dennis,DEAWTRE,19480222,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1547,LaGarde,Tom,TOLAGAR,19550210,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1550,Toney,Andrew,ANTONEY,19571123,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1551,Cheeks,Maurice,MACHEEK,19560908,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1552,Jones,Bobby,BOJONES,19511218,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1553,Johnson,Clemon,CLJOHNS,19560912,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1554,Richardson,Clint,CLRICHA,19560807,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1555,Johnson,Reggie,REJOHNS,19570725,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1556,Edwards,Franklin,FREDWAR,19590202,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1557,Iavaroni,Marc,MAIAVOR,19560915,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1558,Cureton,Earl,EACURET,19570903,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1559,McNamara,Mark,MAMCNAM,19590608,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1561,Johnson,Dennis,DNJOHNS,19540918,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1565,Carlisle,Rick,RICARLI,19591027,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1566,Kite,Greg,GRKITE_,19610805,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1567,Sichting,Jerry,JESICHT,19561129,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1568,Thirdkill,David,DATHIRD,19600412,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1569,Vincent,Sam,SAVINCE,19630518,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1570,Ainge,Danny,DAAINGE,19590317,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1571,Wedman,Scott,SCWEDMA,19520729,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1572,Green,A.C.,ACGREEN,19631004,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1575,Abdul-Jabbar,Kareem,KAABDUL,19470416,2,33,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE
1576,Branch,Adrian,ADBRANC,19631117,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1578,Cooper,Michael,MICOOPE,19560415,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1579,Matthews,Wes,WEMATTH,19590824,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1580,Rambis,Kurt,KURAMBI,19580225,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1581,Scott,Byron,BYSCOTT,19610328,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1582,Smrek,Mike,MISMREK,19620831,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1583,Thompson,Billy,BITHOMP,19631201,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1584,Thompson,Mychal,MYTHOMP,19550130,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1586,Rodman,Dennis,DERODMA,19610513,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1587,Salley,John,JOSALLE,19640516,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1588,Dembo,Fennis,FEDEMBO,19660124,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1589,Johnson,Vinnie,VIJOHNS,19560901,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1590,Laimbeer,Bill,BILAIMB,19570519,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1591,Edwards,James,JAEDWAR,19551122,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1592,Mahorn,Rick,RIMAHOR,19580921,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1593,Williams,Michael,MIWILLI,19660723,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1594,Long,John,JOLONG_,19560828,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1595,Dumars,Joe,JODUMAR,19630524,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1596,Aguirre,Mark,MAAGUIR,19591210,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1599,Maxwell,Vernon,VEMAXWE,19650912,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1600,Smith,Kenny,KESMITH,19650308,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1603,Elie,Mario,MAELIE_,19631126,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1604,Herrera,Carl,CAHERRE,19661214,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1605,Brown,Chucky,CHBROWN,19680229,3,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1606,Chilcutt,Pete,PECHILC,19680914,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1608,Tabak,Zan,ZATABAK,19700615,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1609,Breaux,Tim,TIBREAU,19700919,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
1613,Longley,Luc,LULONGL,19690119,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1614,Harper,Ron,ROHARPE,19640120,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1617,Wennington,Bill,BIWENNI,19630426,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1619,Buechler,Jud,JUBUECH,19680619,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1620,Simpkins,Dickey,DISIMPK,19720406,4,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE
1623,Deng,Luol,LUDENG_,19850416,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2000,Ming,Yao,YAMING_,19800912,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2001,Iverson,Allen,ALIVERS,19750607,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2002,Davis,Baron,BADAVIS,19790413,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2003,Francis,Steve,STFRANC,19770221,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2005,Martin,Kenyon,KEMARTI,19771230,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2006,Jefferson,Al,ALJEFFE,19850104,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2007,Stojakovic,Peja,PRSTOJA,19770609,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2008,Livingston,Shaun,SHLIVIN,19850911,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2009,Miles,Darius,DAMILES,19811009,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2010,Foster,Jeff,JEFOSTE,19770116,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2011,Barry,Brent,BRBARRY,19711231,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2012,Butler,Rasual,RABUTLE,19790523,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2013,Banks,Marcus,MABANKS,19811119,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2014,Crawford,Jamal,JACRAWF,19800320,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2015,Rush,Kareem,KARUSH_,19801030,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2016,Peterson,Morris,MOPETER,19770826,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE
2017,Morrison,Adam,ADMORRI,19840719,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2018,Thomas,Tyrus,TYTHOMA,19860817,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2019,Redick,JJ,JJREDDI,19840624,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2020,Williams,Shelden,SEWILLI,19831021,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2021,Gay,Rudy,RUGAY__,19860817,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2022,Aldridge,LaMarcus,LAALDRI,19850719,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2023,Foye,Randy,RAFOYE_,19830924,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2024,Bargnani,Andrea,ANBARGN,19851026,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2025,Roy,Brandon,BRROY__,19840723,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2036,Williams,Marcus,MWILLI_,19851203,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2037,Carney,Rodney,ROCARNE,19840415,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2038,O'Bryant,Patrick,PAOBRYA,19860620,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2039,Brown,Shannon,SHBROWN,19851129,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2040,Brewer,Ronnie,ROBREWE,19850320,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2041,Simmons,Cedric,CESIMMO,19860103,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2042,Armstrong,Hilton,HIARMST,19841111,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2043,Farmar,Jordan,JOFARMA,19861130,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2044,Rodriguez,Sergio,SERODRI,19860612,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2045,Rondo,Rajon,RARONDO,19860222,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2046,Sefolosha,Thabo,THSEFOL,19840502,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2047,Sene,Saer,SASENE_,19860512,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2048,Douby,Quincy,QUDOUBY,19840516,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2049,Powe,Leon,LEPOWE_,19840122,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2050,Lowry,Kyle,KYLOWRY,19860325,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2051,Balkman,Renaldo,REBALKM,19840714,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2052,Ager,Maurice,MAAGER_,19840209,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2053,Brown,Dee,DBROWN_,19840817,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2054,Collins,Mardy,MACOLLI,19840804,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2055,Boone,Josh,JOBOONE,19500713,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2057,Davis,Paul,PADAVIS,19840721,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2058,Tucker,P.J.,PJTUCKE,19850505,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2059,Smith,Craig,CRSMITH,19831110,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2061,Williams,Shawne,SAWILLI,19860216,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2062,Pecherov,Oleksiy,OLPECHE,19851208,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2063,White,James,JWHITE_,19821021,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2064,Noel,David,DANOEL_,19840227,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2065,Novak,Steve,STNOVAK,19840613,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2066,Jones,Solomon,SOJONES,19840716,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2067,Jones,Bobby,BBJONES,19840109,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2069,Augustine,James,JAAUGUS,19840227,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2070,Gibson,Daniel,DAGIBSO,19860227,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2071,Vinicius,Marcus,MAVINIC,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2073,Johnson,Alexander,ALJOHNS,19830208,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2074,Millsap,Paul,PAMILLS,19850210,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2076,Hollins,Ryan,RYHOLLI,19841010,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2079,Adams,Hassan,HAADAMS,19840620,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2083,Pinnock,J.R.,JRPINNO,19831211,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2084,Markota,Damir,DAOMERH,19851226,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2085,Blalock,Will,WIBLALO,19830908,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2092,Grundy,Anthony,ANGRUND,19790415,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2093,Udoka,Ime,IMUDOKA,19770809,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2094,Schenscher,Luke,LUSCHEN,19821231,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2096,Gansey,Mike,MIGANSE,19821221,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2097,Ray,Allan,ALRAY__,19840617,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2007,FALSE
2268,Diawara,Yakhouba,YADIAWA,19820829,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2269,Noah,Joakim,JONOAH_,19850225,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2270,Bokolo,Yannick,YABOKOL,19850619,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2271,Diarra,Mamoutou,MADIARR,19800521,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2272,Pietrus,Florent,FLPIETR,19810119,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2273,Fernandez,Rudy,RUFERNA,19850404,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2276,Rodriguez,Berni,BERODRI,19790123,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2277,Gasol,Marc,MAGASOL,19850129,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2278,Mumbru,Alex,ALMUMBR,19791206,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2279,Basile,Gianluca,GIBASIL,19750124,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2280,Belinelli,Marco,MABELIN,19860325,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2281,Di Bella,Fabio,FADIBEL,19781213,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2282,Marconato,Denis,DEMARCO,19750729,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2283,Garri,Luca,LUGARRI,19820103,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2284,Mancinelli,Stefano,STMANCI,19830317,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2285,Michelori,Andrea,ANMICHE,19780220,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2286,Mordente,Marco,MAMORDE,19790107,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2287,Pecile,Andrea,ANPECIL,19800330,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2288,Soragna,Matteo,MASORAG,19751226,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2289,Demirel,Mithat,MIDEMIR,19781005,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2290,Schultze,Sven,SVSCHUL,19781111,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2291,Garrett,Robert,ROGARRE,19770318,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2292,Herber,Johannes,JOHERBE,19830117,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2293,Hamann,Steffen,STHAMAN,19810606,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2294,Greene,Demond,DMGREEN,19790115,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2295,Roller,Pascal,PAROLLE,19761111,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2296,Grunheid,Guido,GUGRUNH,19821025,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2297,Femerling,Patrick,PAFEMER,19770116,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2298,Jagla,Jan-Hendrik,JAJAGLA,19810625,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2299,Kakiouzis,Michalis,MIKAKIO,19761129,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2300,Hatzivrettas,Nikos,NIHATZI,19770526,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2301,Papadopoulos,Lazaros,LAPAPAD,19800306,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2302,Papaloukas,Theodoros,THPAPAL,19770805,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2303,Dikoudis,Dimos,DIDIOU_,19770624,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2304,Tsartsaris,Kostas,KOTSART,19791017,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2305,Diamantidis,Dimitris,DIDIAMA,19800226,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2306,Stuckey,Rodney,ROSTUCK,19860421,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2306,Vasilopoulos,Panaayotis,PAVASIL,19840208,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2307,Zisis,Nikos,NIZISIS,19830808,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2308,Prigioni,Pablo,PAPRIGI,19770505,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2309,Farabello,Daniel,DAFARAB,19731018,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2310,Gutierrez,Leonardo,LEGUTIE,19780505,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2311,Fernandez,Gabriel,GAFERNA,19721023,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2312,Jianlian,Yi,YIJIANL,19871027,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2313,Ke,Mo,MOKE___,19820908,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2314,Qingpeng,Zhang,ZHQING_,19850123,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2315,Songtao,Zhang,ZHASONG,19850617,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2316,Wei,Liu,LIWEI__,19800115,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2317,Shipeng,Wang,WASHIP_,19830604,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2318,Herrmann,Walter,WAHERRM,19721002,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2319,Fangyu,Zhu,ZHFAN__,19830501,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2320,Yue,Sun,SUYUE__,19850611,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2321,Feng,Du,DUFENG_,19810730,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2322,Jianghua,Chen,CHJIAN_,19891203,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2323,Horford,Al,ALHORFO,19860603,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2324,Wright,Brandan,BAWRIGH,19871005,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2325,Brewer,Corey,COBREW_,19860305,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2326,Oden,Greg,GRODEN_,19880122,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2327,McRoberts,Josh,JOMCROB,19870228,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2328,Wright,Julian,JUWRIGH,19870520,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2329,Durant,Kevin,KEDURAN,19880929,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2330,Williams,Marcus,MAWILL_,19861118,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2331,Conley,Mike,MICONLE,19871011,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2332,Hawes,Spencer,SPHAWES,19880428,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2334,Law,Acie,ACLAW__,19850125,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2335,Thornton,Al,ALTHORN,19831207,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2336,Green,Jeff,JEGREEN,19860828,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2337,Young,Thaddeus,THYOUN_,19880621,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2339,Young,Nick,NIYOUNG,19850601,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2341,Crittenton,Javaris,JACRITT,19871231,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2342,Afflalo,Arron,ARAFFL_,19851015,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2343,Brown,Andre,ANBROWN,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2344,Quinn,Chris,CHQUINN,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2345,Barea,Jose,JOBAREA,19840626,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2347,Williams,Justin,JUWILLI,19840512,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2348,Greer,Lynn,LYGREER,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2350,Mensah-Bonsu,Pops,POMENSA,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2351,Lucas,John,JOLUCAI,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2352,Kinsey,Tarence,TAKINSE,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2353,Azubuike,Kelenna,KEAZUBU,19831216,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2354,Morris,Randolph,RAMORRI,19721002,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2355,Cabezas,Carlos,CACABEZ,19801114,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
