PLAYERID,NAME,FNAME,NAMECOMBINE,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL,ISIDDUPL
1080,Brown,Devin,"Brown,Devin",DVBROWN,19781230,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1081,Rigaudeau,Antoine,"Rigaudeau,Antoine",ANRIGAU,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1082,Baston,Maceo,"Baston,Maceo",MABASTO,19760101,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1083,Ming,Yao,"Ming,Yao",YAMING_,19800912,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1084,Nowitzki,Dirk,"Nowitzki,Dirk",DINOWIT,19780619,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1085,Gasol,Pau,"Gasol,Pau",PAGASOL,19800607,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1086,Parker,Tony,"Parker,Tony",TOPARKE,19820517,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1087,Giricek,Gordan,"Giricek,Gordan",GOGIRIC,19770620,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1088,Divac,Vlade,"Divac,Vlade",VLDIVAC,19680203,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1089,Nene,,"Nene,",NEHILAR,19820913,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1090,Kirilenko,Andrei,"Kirilenko,Andrei",ANKIRIL,19810218,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1091,Stojakovic,Peja,"Stojakovic,Peja",PRSTOJA,19770609,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1092,Ginobili,Manu,"Ginobili,Manu",EMGINOB,19770728,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1093,Turkoglu,Hedo,"Turkoglu,Hedo",HITURKO,19790319,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1094,Kukoc,Toni,"Kukoc,Toni",TOKUKOC,19680918,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1095,Ilgauskas,Zydrunas,"Ilgauskas,Zydrunas",ZYILGAU,19750605,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1096,Lopez,Raul,"Lopez,Raul",RALOPEZ,19800415,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1100,Navarro,Juan Carlos,"Navarro,Juan Carlos",JCNAVAR,19800613,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2008,TRUE,FALSE
1101,Jimenez,Carlos,"Jimenez,Carlos",CAJIMEN,19761002,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1102,Garbajosa,Jorge,"Garbajosa,Jorge",JOGARBA,19771219,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1103,Rodriguez,Ignacio,"Rodriguez,Ignacio",IGRODRI,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1104,Angulo,Lucio,"Angulo,Lucio",LUANGUL,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1105,Reyes,Alfonso,"Reyes,Alfonso",ALREYES,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1106,Paraiso,Jose Antonio,"Paraiso,Jose Antonio",JOPARAI,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1107,Junyent,Oriol,"Junyent,Oriol",ORJUNYE,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1108,Marco,Carles,"Marco,Carles",CAMARCO,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1109,Reyes,Felipe,"Reyes,Felipe",FEREYES,19800316,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1110,Calderon,Jose Manuel,"Calderon,Jose Manuel",JOCALDE,19810928,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1111,Mumbru,Alex,"Mumbru,Alex",ALMUMBR,19791206,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1112,Duenas,Roberto,"Duenas,Roberto",RODUENA,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1113,Guard,Point,"Guard,Point",POGUARD,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
1114,Guard,Shooting,"Guard,Shooting",SHGUARD,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1115,Forward,Power,"Forward,Power",POFORWA,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
1116,Player,Center,"Player,Center",CEPLAYE,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1117,Forward,Small,"Forward,Small",SMFORWA,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
1118,Guard,Point,"Guard,Point",POGUARD,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
1119,Forward,Small,"Forward,Small",SMFORWA,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
1120,Forward,Power,"Forward,Power",POFORWA,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE
1121,James,LeBron,"James,LeBron",LEJAMES,19841230,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1122,Milicic,Darko,"Milicic,Darko",DAMILIC,19850620,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1123,Anthony,Carmelo,"Anthony,Carmelo",CAANTHO,19840529,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1124,Bosh,Chris,"Bosh,Chris",CHBOSH_,19840324,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1125,Lampe,Maciej,"Lampe,Maciej",MALAMPE,19850502,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1126,Kaman,Chris,"Kaman,Chris",CHKAMAN,19820428,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1127,Ford,TJ,"Ford,TJ",TJFORD_,19830324,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1128,Hinrich,Kirk,"Hinrich,Kirk",KIHINRI,19810102,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1129,Sweetney,Mike,"Sweetney,Mike",MISWEET,19821025,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1130,Hayes,Jarvis,"Hayes,Jarvis",JAHAYES,19810809,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1131,Ridnour,Luke,"Ridnour,Luke",LURIDNO,19810213,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1132,Pietrus,Mickael,"Pietrus,Mickael",MIPIETR,19820207,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1133,Wade,Dwyane,"Wade,Dwyane",DWWADE_,19820117,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1134,Gaines,Reece,"Gaines,Reece",REGAINE,19810107,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1135,Barbosa,Leandro,"Barbosa,Leandro",LEBARBO,19821128,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1136,Schortsanitis,Sofoklis,"Schortsanitis,Sofoklis",SOSCHOR,19850101,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1137,Collison,Nick,"Collison,Nick",NICOLLI,19801026,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1138,Diaw,Boris,"Diaw,Boris",BODIAW_,19820416,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1139,West,David,"West,David",DAWEST_,19800829,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1140,Cabarkapa,Zarko,"Cabarkapa,Zarko",ZACABAR,19810521,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1141,Pachulia,Zaza,"Pachulia,Zaza",ZAPACHU,19840210,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1142,Pavlovic,Aleksandar,"Pavlovic,Aleksandar",ALPAVLO,19831115,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1143,Delfino,Carlos,"Delfino,Carlos",CADELFI,19820829,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1144,Outlaw,Travis,"Outlaw,Travis",TROUTLA,19840918,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1145,Banks,Marcus,"Banks,Marcus",MABANKS,19811119,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1146,Bell,Troy,"Bell,Troy",TRBELL_,19801110,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1147,Austin,Mario,"Austin,Mario",MAAUSTI,19820226,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1148,Badiane,Malick,"Badiane,Malick",MABADIA,19840101,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1149,Williams,Maurice,"Williams,Maurice",MAWILLI,19821219,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1150,Rickert,Rick,"Rickert,Rick",RIRICKE,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1151,Cook,Brian,"Cook,Brian",BRCOOK_,19801204,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1152,Planinic,Zoran,"Planinic,Zoran",ZOPLANI,19820812,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1153,Jones,Dahntay,"Jones,Dahntay",DHJONES,19801227,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1154,Perkins,Kendrick,"Perkins,Kendrick",KEPERKI,19841110,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1155,Ebi,Ndudi,"Ebi,Ndudi",NDEBI__,19840618,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1156,Howard,Josh,"Howard,Josh",JOHOWAR,19800428,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1157,Lang,James,"Lang,James",JALANG_,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1158,Blake,Steve,"Blake,Steve",STBLAKE,19800226,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1159,Vranes,Slavko,"Vranes,Slavko",SLVRANE,19830130,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1160,Zimmerman,Derrick,"Zimmerman,Derrick",DEZIMME,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1161,Hansen,Travis,"Hansen,Travis",TRHANSE,19780415,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1162,Green,Willie,"Green,Willie",WIGREEN,19810728,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1163,Bogans,Keith,"Bogans,Keith",KEBOGAN,19800512,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1164,Smith,Tommy,"Smith,Tommy",TMSMITH,19801204,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1166,Bonner,Matt,"Bonner,Matt",MABONNE,19800405,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1167,Becirovic,Sani,"Becirovic,Sani",SABECIR,19810101,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1168,Korver,Kyle,"Korver,Kyle",KYKORVE,19810417,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1169,Walton,Luke,"Walton,Luke",LUWALTO,19800428,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1170,Szewczyk,Szymon,"Szewczyk,Szymon",SZSZEWC,19820101,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1171,Jones,James,"Jones,James",JAJONES,19801004,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1172,Hunter,Brandon,"Hunter,Brandon",BRHUNTE,19801124,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1173,Kapono,Jason,"Kapono,Jason",JAKAPON,19810202,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1174,Morlende,Paccelis,"Morlende,Paccelis",PAMORLE,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1175,van de Hare,Remon,"van de Hare,Remon",REVANDE,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1176,Sinanovic,Nedzad,"Sinanovic,Nedzad",NESINAN,19830701,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1177,Yuyang,Xue,"Yuyang,Xue",XUYUYAN,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1178,Glyniadakis,Andreas,"Glyniadakis,Andreas",ANGLYNI,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1179,Beasley,Jerome,"Beasley,Jerome",JEBEASL,19800517,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1181,Smith,Theron,"Smith,Theron",THSMITH,19801003,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1182,Daniels,Marquis,"Daniels,Marquis",MADANIE,19810107,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1184,Coach,Training,"Coach,Training",TRCOACH,19721002,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE
1185,Haslem,Udonis,"Haslem,Udonis",UDHASLE,19800609,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1186,Johnson,Linton,"Johnson,Linton",LIJOHNS,19800613,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1187,Stefansson,Jon,"Stefansson,Jon",JOSTEFA,19820921,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1188,McLeod,Keith,"McLeod,Keith",KEMCLEO,19791105,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1189,Garcia,Alex,"Garcia,Alex",ALGARCI,19800304,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1190,Handlogten,Ben,"Handlogten,Ben",BEHANDL,19731116,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1191,Moore,Josh,"Moore,Josh",JOMOORE,19801116,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1192,Carroll,Matt,"Carroll,Matt",MACARRO,19800828,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1193,Frahm,Richie,"Frahm,Richie",RIFRAHM,19770814,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1194,Dupree,Ronald,"Dupree,Ronald",RODUPRE,19810126,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1197,Webb,Spud,"Webb,Spud",SPWEBB_,19630713,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1201,Johnsen,Britton,"Johnsen,Britton",BRJOHNS,19790708,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1202,Ferguson,Desmond,"Ferguson,Desmond",DEFERGU,19770722,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1203,Shirley,Paul,"Shirley,Paul",PASHIRL,19771223,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1204,Cook,Omar,"Cook,Omar",OMCOOK_,19820128,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1205,Carter,Maurice,"Carter,Maurice",MACARTE,19761012,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1206,Okafor,Emeka,"Okafor,Emeka",EMOKAFO,19820928,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1207,Howard,Dwight,"Howard,Dwight",DWHOWAR,19851208,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1208,Deng,Luol,"Deng,Luol",LUDENG_,19850416,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1209,Livingston,Shaun,"Livingston,Shaun",SHLIVIN,19850911,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1210,Smith,Josh,"Smith,Josh",JSSMITH,19851205,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1211,Penigar,Desmond,"Penigar,Desmond",DEPENIG,19810716,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1212,Gordon,Ben,"Gordon,Ben",BEGORDO,19830404,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1213,Andriuskevicius,Martynas,"Andriuskevicius,Martynas",MAANDRI,19860312,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1214,Podkolzin,Pavel,"Podkolzin,Pavel",PAPODKO,19850115,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1215,Biedrins,Andris,"Biedrins,Andris",ANBIEDR,19860402,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1216,Iguodala,Andre,"Iguodala,Andre",ANIGUOD,19840128,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1217,Harris,Devin,"Harris,Devin",DVHARRI,19830227,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1218,Childress,Josh,"Childress,Josh",JOCHILD,19830620,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1219,Nelson,Jameer,"Nelson,Jameer",JANELSO,19820209,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1220,Araujo,Rafael,"Araujo,Rafael",RAARAUJ,19800828,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1221,Telfair,Sebastian,"Telfair,Sebastian",SETELFA,19850609,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1222,Humphries,Kris,"Humphries,Kris",KRHUMPH,19850206,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1223,Snyder,Kirk,"Snyder,Kirk",KISNYDE,19850605,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1224,Jackson,Luke,"Jackson,Luke",LUJACKS,19840128,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1225,Monia,Sergei,"Monia,Sergei",SEMONIA,19830415,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1226,Vujacic,Sasha,"Vujacic,Sasha",ALVUJAC,19840308,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1227,Jefferson,Al,"Jefferson,Al",ALJEFFE,19850104,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1228,Seung-Jin,Ha,"Seung-Jin,Ha",HASEUNG,19850804,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1229,Swift,Robert,"Swift,Robert",ROSWIFT,19850804,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1230,Smith,J.R.,"Smith,J.R.",JRSMITH,19851109,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1231,Wright,Dorell,"Wright,Dorell",DOWRIGH,19851202,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1232,West,Delonte,"West,Delonte",DEWEST_,19830726,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1233,Allen,Tony,"Allen,Tony",TOALLEN,19820111,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1234,Martin,Kevin,"Martin,Kevin",KVMARTI,19830201,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1235,Udrih,Beno,"Udrih,Beno",BEUDRIH,19820705,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1236,Harrison,David,"Harrison,David",DAHARRI,19820815,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1237,Varejao,Anderson,"Varejao,Anderson",ANVAREJ,19820815,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1238,Vroman,Jackson,"Vroman,Jackson",JAVROMA,19820815,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1239,Ramos,Peter John,"Ramos,Peter John",PERAMOS,19850513,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1240,Chalmers,Lionel,"Chalmers,Lionel",LICHALM,19801110,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1241,Smith,Donta,"Smith,Donta",DOSMITH,19831127,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1242,Emmett,Andre,"Emmett,Andre",ANEMMET,19831127,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1243,Burks,Antonio,"Burks,Antonio",ANBURKS,19800225,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1244,Ivey,Royal,"Ivey,Royal",ROIVEY_,19800225,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1245,Duhon,Chris,"Duhon,Chris",CHDUHON,19820831,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1246,Miralles,Albert,"Miralles,Albert",ALMIRAL,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1247,Reed,Justin,"Reed,Justin",JUREED_,19820116,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1248,Young,David,"Young,David",DAYOUNG,19810818,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1249,Sanikidze,Viktor,"Sanikidze,Viktor",VISANIK,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1250,Ariza,Trevor,"Ariza,Trevor",TRARIZA,19850630,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1251,Pickett,Tim,"Pickett,Tim",TIPICKE,19810418,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1252,Robinson,Bernard,"Robinson,Bernard",BEROBIN,19801226,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1253,Sow,Pape,"Sow,Pape",PASOW__,19811122,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1254,Minard,Ricky,"Minard,Ricky",RIMINAR,19820911,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1255,Lishchuk,Sergei,"Lishchuk,Sergei",SELISHC,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1256,Spanoulis,Vasilis,"Spanoulis,Vasilis",VASPANO,19820708,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1257,Drejer,Christian,"Drejer,Christian",CHDREJE,19821208,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1258,Sato,Romain,"Sato,Romain",ROSATO_,19810302,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1259,Freije,Matt,"Freije,Matt",MAFREIJ,19811002,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1260,Paulding,Rickey,"Paulding,Rickey",RIPAULD,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1261,Flores,Luis,"Flores,Luis",LUFLORE,19810411,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1262,Douthit,Marcus,"Douthit,Marcus",MADOUTH,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1263,Karaulov,Sergei,"Karaulov,Sergei",SEKARAU,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1264,Stepp,Blake,"Stepp,Blake",BLSTEPP,,,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1265,Wright,Rashad,"Wright,Rashad",RAWRIGH,19820317,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1266,Khryapa,Viktor,"Khryapa,Viktor",VIKHRYA,19820317,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
